YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ALL_PRE_2
2026,02,FEB,2026-02-05,LEPA,Palma de Mallorca,Spain,125,,
2026,02,FEB,2026-02-05,LEPP,Noain Pamplona,Spain,6,,
2026,02,FEB,2026-02-05,LERJ,Logrono,Spain,1,,
2026,02,FEB,2026-02-05,LERS,Reus,Spain,1,,
2026,02,FEB,2026-02-05,LERT,Rota,Spain,14,,
2026,02,FEB,2026-02-05,LESA,Salamanca Matalan,Spain,0,,
2026,02,FEB,2026-02-05,LESB,Son Bonet,Spain,0,,
2026,02,FEB,2026-02-05,LESO,San Sebastian,Spain,7,,
2026,02,FEB,2026-02-05,LEST,Santiago,Spain,15,,
2026,02,FEB,2026-02-05,LETO,Madrid - Torrejon,Spain,6,,
2026,02,FEB,2026-02-05,LEVC,Valencia,Spain,91,,
2026,02,FEB,2026-02-05,LEVD,Valladolid,Spain,2,,
2026,02,FEB,2026-02-05,LEVT,Vitoria,Spain,17,,
2026,02,FEB,2026-02-05,LEVX,Vigo,Spain,9,,
2026,02,FEB,2026-02-05,LEXJ,Santander,Spain,9,,
2026,02,FEB,2026-02-05,LEZG,Zaragoza,Spain,10,,
2026,02,FEB,2026-02-05,LEZL,Sevilla,Spain,97,,
2026,02,FEB,2026-02-05,ESGG,Göteborg,Sweden,63,,
2026,02,FEB,2026-02-05,ESSA,Stockholm - Arlanda,Sweden,275,,
2026,02,FEB,2026-02-05,ESSB,Stockholm - Bromma,Sweden,14,,
2026,02,FEB,2026-02-05,LSGG,Geneva,Switzerland,227,,
2026,02,FEB,2026-02-05,LSGS,Sion,Switzerland,16,,
2026,02,FEB,2026-02-05,LSZH,Zürich,Switzerland,312,,
2026,02,FEB,2026-02-05,LTAC,Ankara - Esenboğa,Türkiye,132,,
2026,02,FEB,2026-02-05,LTAI,Antalya,Türkiye,97,,
2026,02,FEB,2026-02-05,LTBA,Istanbul - Atatürk,Türkiye,29,,
2026,02,FEB,2026-02-05,LTBJ,Izmir - Adnan Menderes,Türkiye,92,,
2026,02,FEB,2026-02-05,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,369,,
2026,02,FEB,2026-02-05,LTFM,Istanbul,Türkiye,715,,
2026,02,FEB,2026-02-05,EGAA,Belfast - Aldergrove,United Kingdom,71,,
2026,02,FEB,2026-02-05,EGAC,Belfast - City Airport,United Kingdom,38,,
2026,02,FEB,2026-02-05,EGAE,Londonderry - Eglinton,United Kingdom,3,,
2026,02,FEB,2026-02-05,EGBB,Birmingham,United Kingdom,104,103,994
2026,02,FEB,2026-02-05,EGCC,Manchester,United Kingdom,221,,
2026,02,FEB,2026-02-05,EGGD,Bristol,United Kingdom,81,,
2026,02,FEB,2026-02-05,EGGW,London - Luton,United Kingdom,157,157,1226
2026,02,FEB,2026-02-05,EGHI,Southampton,United Kingdom,28,,
2026,02,FEB,2026-02-05,EGKB,Biggin Hill,United Kingdom,12,,
2026,02,FEB,2026-02-05,EGKK,London - Gatwick,United Kingdom,246,,
2026,02,FEB,2026-02-05,EGLC,London - City,United Kingdom,74,,
2026,02,FEB,2026-02-05,EGLF,Farnborough,United Kingdom,36,,
2026,02,FEB,2026-02-05,EGLL,London - Heathrow,United Kingdom,633,632,5748
2026,02,FEB,2026-02-05,EGNT,Newcastle,United Kingdom,43,,
2026,02,FEB,2026-02-05,EGNX,East Midlands,United Kingdom,60,,
2026,02,FEB,2026-02-05,EGPD,Aberdeen,United Kingdom,50,,
2026,02,FEB,2026-02-05,EGPF,Glasgow,United Kingdom,90,,
2026,02,FEB,2026-02-05,EGPH,Edinburgh,United Kingdom,142,,
2026,02,FEB,2026-02-05,EGSS,London - Stansted,United Kingdom,227,,
2026,02,FEB,2026-02-06,LATI,Tirana,Albania,87,,
2026,02,FEB,2026-02-06,UDYZ,Yerevan,Armenia,49,,
2026,02,FEB,2026-02-06,LOWG,Graz,Austria,16,,
2026,02,FEB,2026-02-06,LOWI,Innsbruck,Austria,35,,
2026,02,FEB,2026-02-06,LOWK,Klagenfurt,Austria,3,,
2026,02,FEB,2026-02-06,LOWL,Linz,Austria,8,,
2026,02,FEB,2026-02-06,LOWS,Salzburg,Austria,30,,
2026,02,FEB,2026-02-06,LOWW,Vienna,Austria,326,,
2026,02,FEB,2026-02-06,EBAW,Antwerp,Belgium,15,,
2026,02,FEB,2026-02-06,EBBR,Brussels,Belgium,254,,
2026,02,FEB,2026-02-06,EBCI,Brussels - Charleroi,Belgium,107,,
2026,02,FEB,2026-02-06,EBLG,Liège,Belgium,47,,
2026,02,FEB,2026-02-06,EBOS,Ostend-Bruges,Belgium,7,,
2026,02,FEB,2026-02-06,LQSA,Sarajevo,Bosnia and Herzegovina,21,,
2026,02,FEB,2026-02-06,LBSF,Sofia,Bulgaria,94,,
2026,02,FEB,2026-02-06,LDZA,Zagreb,Croatia,67,,
2026,02,FEB,2026-02-06,LCLK,Larnaca,Cyprus,73,,
2026,02,FEB,2026-02-06,LCPH,Paphos,Cyprus,24,,
2026,02,FEB,2026-02-06,LKKV,Karlovy Vary,Czech Republic,0,,
2026,02,FEB,2026-02-06,LKMT,Ostrava,Czech Republic,15,,
2026,02,FEB,2026-02-06,LKPR,Prague,Czech Republic,187,,
2026,02,FEB,2026-02-06,LKTB,Brno-Tuřany,Czech Republic,6,,
2026,02,FEB,2026-02-06,EKCH,Copenhagen - Kastrup,Denmark,332,334,20598.91
2026,02,FEB,2026-02-06,EETN,Tallinn,Estonia,54,53,1219
2026,02,FEB,2026-02-06,EETU,Tartu,Estonia,2,,
2026,02,FEB,2026-02-06,EFHK,Helsinki - Vantaa,Finland,206,,
2026,02,FEB,2026-02-06,LFAQ,Albert-Bray,France,2,,
2026,02,FEB,2026-02-06,LFBA,Agen-La Garenne,France,1,,
2026,02,FEB,2026-02-06,LFBD,Bordeaux-Mérignac,France,66,,
2026,02,FEB,2026-02-06,LFBH,La Rochelle-Ile de Ré,France,9,,
2026,02,FEB,2026-02-06,LFBI,Poitiers-Biard,France,8,,
2026,02,FEB,2026-02-06,LFBL,Limoges-Bellegarde,France,7,,
2026,02,FEB,2026-02-06,LFBO,Toulouse-Blagnac,France,101,,
2026,02,FEB,2026-02-06,LFBP,Pau-Pyrénées,France,10,,
2026,02,FEB,2026-02-06,LFBT,Tarbes-Lourdes Pyrénées,France,3,,
2026,02,FEB,2026-02-06,LFBZ,Biarritz-Bayonne-Anglet,France,10,,
2026,02,FEB,2026-02-06,LFCR,Rodez-Marcillac,France,7,,
2026,02,FEB,2026-02-06,LFGJ,Dôle-Tavaux,France,3,,
2026,02,FEB,2026-02-06,LFJL,Metz-Nancy-Lorraine,France,3,,
2026,02,FEB,2026-02-06,LFJR,Angers-Marcé,France,3,,
2026,02,FEB,2026-02-06,LFKB,Bastia-Poretta,France,21,,
2026,02,FEB,2026-02-06,LFKC,Calvi-Sainte-Catherine,France,5,,
2026,02,FEB,2026-02-06,LFKF,Figari-Sud Corse,France,7,,
2026,02,FEB,2026-02-06,LFKJ,Ajaccio-Napoléon-Bonaparte,France,19,,
2026,02,FEB,2026-02-06,LFLB,Chambéry-Aix-les-Bains,France,23,,
2026,02,FEB,2026-02-06,LFLC,Clermont-Ferrand-Auvergne,France,9,,
2026,02,FEB,2026-02-06,LFLI,Annemasse,France,1,,
2026,02,FEB,2026-02-06,LFLL,Lyon-Saint-Exupéry,France,124,,
2026,02,FEB,2026-02-06,LFLP,Annecy-Meythet,France,6,,
2026,02,FEB,2026-02-06,LFLS,Grenoble-Isère,France,16,,
2026,02,FEB,2026-02-06,LFLX,Châteauroux-Déols,France,2,,
2026,02,FEB,2026-02-06,LFLY,Lyon-Bron,France,10,,
2026,02,FEB,2026-02-06,LFMD,Cannes-Mandelieu,France,12,,
2026,02,FEB,2026-02-06,LFMH,Saint-Etienne-Bouthéon,France,3,,
2026,02,FEB,2026-02-06,LFMI,Istres-Le Tubé,France,11,,
2026,02,FEB,2026-02-06,LFMK,Carcassonne-Salvaza,France,6,,
2026,02,FEB,2026-02-06,LFML,Marseille-Provence,France,123,123,2275
2026,02,FEB,2026-02-06,LFMN,Nice-Côte d’Azur,France,144,,
2026,02,FEB,2026-02-06,LFMP,Perpignan-Rivesaltes,France,21,,
2026,02,FEB,2026-02-06,LFMT,Montpellier-Méditerranée,France,35,,
2026,02,FEB,2026-02-06,LFMU,Béziers-Vias,France,5,,
2026,02,FEB,2026-02-06,LFMV,Avignon-Caumont,France,6,,
2026,02,FEB,2026-02-06,LFOB,Beauvais-Tillé,France,59,,
2026,02,FEB,2026-02-06,LFOH,Le Havre-Octeville,France,2,,
2026,02,FEB,2026-02-06,LFOK,Châlons-Vatry,France,2,,
2026,02,FEB,2026-02-06,LFOP,Rouen,France,7,,
2026,02,FEB,2026-02-06,LFOT,Tours-Val de Loire,France,7,,
2026,02,FEB,2026-02-06,LFPB,Paris - Le Bourget,France,65,,
2026,02,FEB,2026-02-06,LFPG,Paris - Charles-de-Gaulle,France,640,,
2026,02,FEB,2026-02-06,LFPN,Toussus-le-Noble,France,19,,
2026,02,FEB,2026-02-06,LFPO,Paris - Orly,France,285,,
2026,02,FEB,2026-02-06,LFQQ,Lille-Lesquin,France,19,,
2026,02,FEB,2026-02-06,LFRB,Brest-Bretagne,France,17,,
2026,02,FEB,2026-02-06,LFRD,Dinard-Pleurtuit-Saint-Malo,France,4,,
2026,02,FEB,2026-02-06,LFRG,Deauville-Normandie,France,4,,
2026,02,FEB,2026-02-06,LFRH,Lorient-Lann Bihoué,France,6,,
2026,02,FEB,2026-02-06,LFRK,Caen-Carpiquet,France,6,,
2026,02,FEB,2026-02-06,LFRM,Le Mans,France,4,,
2026,02,FEB,2026-02-06,LFRN,Rennes-Saint-Jacques,France,13,,
2026,02,FEB,2026-02-06,LFRQ,Quimper-Pluguffan,France,0,,
2026,02,FEB,2026-02-06,LFRS,Nantes-Atlantique,France,65,,
2026,02,FEB,2026-02-06,LFRZ,Saint-Nazaire-Montoir,France,3,,
2026,02,FEB,2026-02-06,LFSB,Bâle-Mulhouse,France,86,,
2026,02,FEB,2026-02-06,LFSL,Brive-Souillac,France,6,,
2026,02,FEB,2026-02-06,LFST,Strasbourg-Entzheim,France,17,,
2026,02,FEB,2026-02-06,LFTH,Hyères-Le Palyvestre,France,9,,
2026,02,FEB,2026-02-06,LFTW,Nîmes-Garons,France,13,,
2026,02,FEB,2026-02-06,UGKO,Kutaisi,Georgia,13,,
2026,02,FEB,2026-02-06,UGSB,Batumi,Georgia,4,,
2026,02,FEB,2026-02-06,UGTB,Tbilisi,Georgia,67,,
2026,02,FEB,2026-02-06,EDDB,Berlin - Brandenburg,Germany,81,,
2026,02,FEB,2026-02-06,EDDC,Dresden,Germany,26,,
2026,02,FEB,2026-02-06,EDDE,Erfurt,Germany,0,,
2026,02,FEB,2026-02-06,EDDF,Frankfurt,Germany,531,531,8396.2
2026,02,FEB,2026-02-06,EDDG,Muenster-Osnabrueck,Germany,21,,
2026,02,FEB,2026-02-06,EDDH,Hamburg,Germany,149,,
2026,02,FEB,2026-02-06,EDDK,Cologne-Bonn,Germany,139,,
2026,02,FEB,2026-02-06,EDDL,Dusseldorf,Germany,170,,
2026,02,FEB,2026-02-06,EDDM,Munich,Germany,391,,
2026,02,FEB,2026-02-06,EDDN,Nuremberg,Germany,56,,
2026,02,FEB,2026-02-06,EDDP,Leipzig-Halle,Germany,109,,
2026,02,FEB,2026-02-06,EDDR,Saarbruecken,Germany,3,,
2026,02,FEB,2026-02-06,EDDS,Stuttgart,Germany,98,,
2026,02,FEB,2026-02-06,EDDV,Hanover,Germany,76,,
2026,02,FEB,2026-02-06,EDDW,Bremen,Germany,29,,
2026,02,FEB,2026-02-06,LGAV,Athens,Greece,326,,
2026,02,FEB,2026-02-06,LGIR,Heraklion,Greece,25,,
2026,02,FEB,2026-02-06,LGKF,Kefallinia,Greece,2,,
2026,02,FEB,2026-02-06,LGKO,Kos,Greece,7,,
2026,02,FEB,2026-02-06,LGKR,Corfu,Greece,10,,
2026,02,FEB,2026-02-06,LGMK,Mikonos,Greece,4,,
2026,02,FEB,2026-02-06,LGPZ,Aktion,Greece,3,,
2026,02,FEB,2026-02-06,LGRP,Rodos,Greece,19,,
2026,02,FEB,2026-02-06,LGSA,Khania - Souda,Greece,14,,
2026,02,FEB,2026-02-06,LGSK,Skiathos,Greece,1,,
2026,02,FEB,2026-02-06,LGSR,Santorini,Greece,8,,
2026,02,FEB,2026-02-06,LGTS,Thessaloniki,Greece,71,,
2026,02,FEB,2026-02-06,LGZA,Zakinthos,Greece,0,,
2026,02,FEB,2026-02-06,LHBP,Budapest - Ferihegy,Hungary,187,,
2026,02,FEB,2026-02-06,BIKF,Keflavik,Iceland,63,,
2026,02,FEB,2026-02-06,EICK,Cork,Ireland,35,,
2026,02,FEB,2026-02-06,EIDL,Donegal,Ireland,2,,
2026,02,FEB,2026-02-06,EIDW,Dublin,Ireland,350,,
2026,02,FEB,2026-02-06,EIKN,Connaught,Ireland,12,,
2026,02,FEB,2026-02-06,EIKY,Kerry - Farranfore,Ireland,7,,
2026,02,FEB,2026-02-06,EINN,Shannon,Ireland,38,,
2026,02,FEB,2026-02-06,LLBG,Tel Aviv - Ben Gurion International,Israel,150,,
2026,02,FEB,2026-02-06,LIBR,Brindisi,Italy,30,,
2026,02,FEB,2026-02-06,LICC,Catania,Italy,87,,
2026,02,FEB,2026-02-06,LICJ,Palermo Falcone-Borsellino,Italy,77,,
2026,02,FEB,2026-02-06,LIMC,Milan - Malpensa,Italy,304,,
2026,02,FEB,2026-02-06,LIME,Bergamo,Italy,172,,
2026,02,FEB,2026-02-06,LIMF,Torino Caselle,Italy,69,73,1849
2026,02,FEB,2026-02-06,LIML,Milan - Linate,Italy,146,,
2026,02,FEB,2026-02-06,LIPE,Bologna,Italy,117,,
2026,02,FEB,2026-02-06,LIPH,Treviso,Italy,32,,
2026,02,FEB,2026-02-06,LIPZ,Venice,Italy,126,,
2026,02,FEB,2026-02-06,LIRA,Rome - Ciampino,Italy,56,51,814
2026,02,FEB,2026-02-06,LIRF,Rome - Fiumicino,Italy,401,400,4976
2026,02,FEB,2026-02-06,LIRN,Naples,Italy,103,,
2026,02,FEB,2026-02-06,LIRP,Pisa San Giusto,Italy,56,,
2026,02,FEB,2026-02-06,EVRA,Riga,Latvia,83,,
2026,02,FEB,2026-02-06,EYKA,Kaunas,Lithuania,19,,
2026,02,FEB,2026-02-06,EYPA,Palanga,Lithuania,5,,
2026,02,FEB,2026-02-06,EYSA,Siauliai,Lithuania,3,,
2026,02,FEB,2026-02-06,EYVI,Vilnius,Lithuania,53,,
2026,02,FEB,2026-02-06,ELLX,Luxembourg,Luxembourg,94,,
2026,02,FEB,2026-02-06,LMML,Malta,Malta,92,,
2026,02,FEB,2026-02-06,LUKK,Chișinău,Moldova,54,,
2026,02,FEB,2026-02-06,LYPG,Podgorica,Montenegro,13,,
2026,02,FEB,2026-02-06,GMAD,Al Massira,Morocco,36,,
2026,02,FEB,2026-02-06,GMFF,Saïss,Morocco,19,,
2026,02,FEB,2026-02-06,GMME,Rabat-Salé,Morocco,29,,
2026,02,FEB,2026-02-06,GMMN,Mohammed V International,Morocco,154,,
2026,02,FEB,2026-02-06,GMMX,Menara,Morocco,119,,
2026,02,FEB,2026-02-06,GMTT,Ibn Batouta,Morocco,41,,
2026,02,FEB,2026-02-06,EHAM,Amsterdam - Schiphol,Netherlands,618,,
2026,02,FEB,2026-02-06,EHBK,Maastricht-Aachen,Netherlands,10,,
2026,02,FEB,2026-02-06,EHGG,Groningen,Netherlands,19,,
2026,02,FEB,2026-02-06,EHLE,Lelystad,Netherlands,6,,
2026,02,FEB,2026-02-06,EHRD,Rotterdam,Netherlands,33,,
2026,02,FEB,2026-02-06,ENAL,Alesund,Norway,16,,
2026,02,FEB,2026-02-06,ENAN,Andenes,Norway,6,,
2026,02,FEB,2026-02-06,ENAT,Alta,Norway,10,,
2026,02,FEB,2026-02-06,ENBL,Forde Bringeland,Norway,5,,
2026,02,FEB,2026-02-06,ENBN,Bronnoysund Bronnoy,Norway,12,,
2026,02,FEB,2026-02-06,ENBO,Bodø,Norway,61,,
2026,02,FEB,2026-02-06,ENBR,Bergen,Norway,119,,
2026,02,FEB,2026-02-06,ENBS,Batsfjord,Norway,3,,
2026,02,FEB,2026-02-06,ENBV,Berlevåg,Norway,2,,
2026,02,FEB,2026-02-06,ENCN,Kristiansand Kjevik,Norway,14,,
2026,02,FEB,2026-02-06,ENDU,Bardufoss,Norway,5,,
2026,02,FEB,2026-02-06,ENEV,Harstad - Narvik Evenes,Norway,15,,
2026,02,FEB,2026-02-06,ENFL,Florø,Norway,13,,
2026,02,FEB,2026-02-06,ENGM,Oslo - Gardermoen,Norway,293,,
2026,02,FEB,2026-02-06,ENHD,Haugesund,Norway,9,,
2026,02,FEB,2026-02-06,ENHF,Hammerfest,Norway,19,,
2026,02,FEB,2026-02-06,ENHV,Honningsvåg Valan,Norway,3,,
2026,02,FEB,2026-02-06,ENKB,Kristiansund Kvernberget,Norway,11,,
2026,02,FEB,2026-02-06,ENKR,Kirkenes Høybuktmoen,Norway,7,,
2026,02,FEB,2026-02-06,ENLK,Leknes,Norway,10,,
2026,02,FEB,2026-02-06,ENMH,Mehamn,Norway,4,,
2026,02,FEB,2026-02-06,ENML,Molde Årø,Norway,5,,
2026,02,FEB,2026-02-06,ENMS,Mosjøen Kjærstad,Norway,5,,
2026,02,FEB,2026-02-06,ENNA,Lakselv Banak,Norway,5,,
2026,02,FEB,2026-02-06,ENNM,Namsos Høknesøra,Norway,3,,
2026,02,FEB,2026-02-06,ENOV,Orsta¿Volda Hovden,Norway,11,,
2026,02,FEB,2026-02-06,ENRA,Mo i Rana Røssvoll,Norway,9,,
2026,02,FEB,2026-02-06,ENRM,Rorvik Ryum,Norway,3,,
2026,02,FEB,2026-02-06,ENRO,Roros,Norway,2,,
2026,02,FEB,2026-02-06,ENRS,Rost,Norway,3,,
2026,02,FEB,2026-02-06,ENSB,Svalbard Longyear,Norway,4,,
2026,02,FEB,2026-02-06,ENSD,Sandane  Anda,Norway,3,,
2026,02,FEB,2026-02-06,ENSG,Sogndal Haukåsen,Norway,8,,
2026,02,FEB,2026-02-06,ENSH,Svolvær Helle,Norway,5,,
2026,02,FEB,2026-02-06,ENSK,Stokmarknes Skagen,Norway,8,,
2026,02,FEB,2026-02-06,ENSR,Sorkjosen,Norway,2,,
2026,02,FEB,2026-02-06,ENSS,Vardø Svartnes,Norway,2,,
2026,02,FEB,2026-02-06,ENST,Sandnessjøen Stokka,Norway,5,,
2026,02,FEB,2026-02-06,ENTC,Tromsø,Norway,66,,
2026,02,FEB,2026-02-06,ENVA,Trondheim,Norway,78,,
2026,02,FEB,2026-02-06,ENVD,Vadsø,Norway,7,,
2026,02,FEB,2026-02-06,ENVR,Værøy,Norway,2,,
2026,02,FEB,2026-02-06,ENZV,Stavanger,Norway,80,,
2026,02,FEB,2026-02-06,EPBY,Bydgoszcz,Poland,5,,
2026,02,FEB,2026-02-06,EPGD,Gdansk,Poland,70,,
2026,02,FEB,2026-02-06,EPKK,Krakow - Balice,Poland,136,,
2026,02,FEB,2026-02-06,EPKT,Katowice - Pyrzowice,Poland,52,,
2026,02,FEB,2026-02-06,EPLB,Lublin,Poland,5,,
2026,02,FEB,2026-02-06,EPLL,Lodz - Lublinek,Poland,3,,
2026,02,FEB,2026-02-06,EPMO,Warszawa - Modlin,Poland,28,,
2026,02,FEB,2026-02-06,EPPO,Poznan - Lawica,Poland,40,,
2026,02,FEB,2026-02-06,EPRZ,Rzeszow - Jasionka,Poland,20,,
2026,02,FEB,2026-02-06,EPSC,Szczecin - Goleniów,Poland,8,,
2026,02,FEB,2026-02-06,EPSY,Olsztyn-Mazury,Poland,4,,
2026,02,FEB,2026-02-06,EPWA,Warszawa - Chopina,Poland,259,,
2026,02,FEB,2026-02-06,EPWR,Wroclaw - Strachowice,Poland,56,,
2026,02,FEB,2026-02-06,EPZG,Zielona Gora - Babimost,Poland,2,,
2026,02,FEB,2026-02-06,LPAZ,Santa Maria,Portugal,4,,
2026,02,FEB,2026-02-06,LPCS,Cascais,Portugal,4,,
2026,02,FEB,2026-02-06,LPFL,Flores,Portugal,0,,
2026,02,FEB,2026-02-06,LPFR,Faro,Portugal,47,,
2026,02,FEB,2026-02-06,LPHR,Horta,Portugal,5,,
2026,02,FEB,2026-02-06,LPMA,Madeira,Portugal,43,,
2026,02,FEB,2026-02-06,LPMT,Montijo,Portugal,1,,
2026,02,FEB,2026-02-06,LPPD,Ponta Delgada,Portugal,24,,
2026,02,FEB,2026-02-06,LPPR,Porto,Portugal,143,142,1955.79
2026,02,FEB,2026-02-06,LPPS,Porto Santo,Portugal,4,,
2026,02,FEB,2026-02-06,LPPT,Lisbon,Portugal,302,,
2026,02,FEB,2026-02-06,LWSK,Skopje,Republic of North Macedonia,36,,
2026,02,FEB,2026-02-06,LRBS,Bucharest - Băneasa,Romania,21,,
2026,02,FEB,2026-02-06,LROP,Bucharest - Otopeni,Romania,176,,
2026,02,FEB,2026-02-06,LYBE,Belgrade - Nikola Tesla,Serbia,128,,
2026,02,FEB,2026-02-06,LZIB,Bratislava,Slovakia,38,38,414
2026,02,FEB,2026-02-06,LJLJ,Ljubljana,Slovenia,30,31,636.77
2026,02,FEB,2026-02-06,LJMB,Maribor,Slovenia,1,,
2026,02,FEB,2026-02-06,LJPZ,Portorož,Slovenia,0,,
2026,02,FEB,2026-02-06,GCFV,Fuerteventura,Spain,62,,
2026,02,FEB,2026-02-06,GCGM,La Gomera,Spain,4,,
2026,02,FEB,2026-02-06,GCHI,Hierro,Spain,11,,
2026,02,FEB,2026-02-06,GCLA,La Palma,Spain,31,,
2026,02,FEB,2026-02-06,GCLP,Gran Canaria,Spain,209,,
2026,02,FEB,2026-02-06,GCRR,Lanzarote,Spain,87,,
2026,02,FEB,2026-02-06,GCTS,Tenerife Sur - Reina Sofia,Spain,139,,
2026,02,FEB,2026-02-06,GCXO,Tenerife North,Spain,118,,
2026,02,FEB,2026-02-06,GEML,Melilla,Spain,13,,
2026,02,FEB,2026-02-06,LEAB,Albacete,Spain,19,,
2026,02,FEB,2026-02-06,LEAL,Alicante,Spain,155,,
2026,02,FEB,2026-02-06,LEAM,Almeria,Spain,7,,
2026,02,FEB,2026-02-06,LEAS,Asturias,Spain,19,,
2026,02,FEB,2026-02-06,LEBB,Bilbao,Spain,58,,
2026,02,FEB,2026-02-06,LEBG,Burgos,Spain,1,,
2026,02,FEB,2026-02-06,LEBL,Barcelona,Spain,498,,
2026,02,FEB,2026-02-06,LEBZ,Badajoz,Spain,3,,
2026,02,FEB,2026-02-06,LECO,La Coruna,Spain,15,,
2026,02,FEB,2026-02-06,LECU,Madrid - Cuatro Viento,Spain,2,,
2026,02,FEB,2026-02-06,LEDA,Lleida - Alguaire,Spain,12,,
2026,02,FEB,2026-02-06,LEGE,Gerona,Spain,15,,
2026,02,FEB,2026-02-06,LEGR,Granada,Spain,12,,
2026,02,FEB,2026-02-06,LEGT,Madrid - Getafe,Spain,4,,
2026,02,FEB,2026-02-06,LEIB,Ibiza,Spain,48,,
2026,02,FEB,2026-02-06,LEJR,Jerez De La Frontera,Spain,11,,
2026,02,FEB,2026-02-06,LELC,Murcia San Javier,Spain,0,,
2026,02,FEB,2026-02-06,LELL,Sabadell,Spain,4,,
2026,02,FEB,2026-02-06,LELN,Leon,Spain,2,,
2026,02,FEB,2026-02-06,LEMD,Madrid - Barajas,Spain,627,,
2026,02,FEB,2026-02-06,LEMG,Málaga,Spain,206,,
2026,02,FEB,2026-02-06,LEMH,Mahon,Spain,21,,
2026,02,FEB,2026-02-06,LEMO,Seville - Moron,Spain,2,,
2026,02,FEB,2026-02-06,LEPA,Palma de Mallorca,Spain,157,,
2026,02,FEB,2026-02-06,LEPP,Noain Pamplona,Spain,6,,
2026,02,FEB,2026-02-06,LERJ,Logrono,Spain,4,,
2026,02,FEB,2026-02-06,LERS,Reus,Spain,4,,
2026,02,FEB,2026-02-06,LERT,Rota,Spain,16,,
2026,02,FEB,2026-02-06,LESA,Salamanca Matalan,Spain,5,,
2026,02,FEB,2026-02-06,LESB,Son Bonet,Spain,1,,
2026,02,FEB,2026-02-06,LESO,San Sebastian,Spain,6,,
2026,02,FEB,2026-02-06,LEST,Santiago,Spain,18,,
2026,02,FEB,2026-02-06,LETO,Madrid - Torrejon,Spain,5,,
2026,02,FEB,2026-02-06,LEVC,Valencia,Spain,118,,
2026,02,FEB,2026-02-06,LEVD,Valladolid,Spain,3,,
2026,02,FEB,2026-02-06,LEVT,Vitoria,Spain,22,,
2026,02,FEB,2026-02-06,LEVX,Vigo,Spain,13,,
2026,02,FEB,2026-02-06,LEXJ,Santander,Spain,7,,
2026,02,FEB,2026-02-06,LEZG,Zaragoza,Spain,15,,
2026,02,FEB,2026-02-06,LEZL,Sevilla,Spain,107,,
2026,02,FEB,2026-02-06,ESGG,Göteborg,Sweden,62,,
2026,02,FEB,2026-02-06,ESSA,Stockholm - Arlanda,Sweden,265,,
2026,02,FEB,2026-02-06,ESSB,Stockholm - Bromma,Sweden,16,,
2026,02,FEB,2026-02-06,LSGG,Geneva,Switzerland,266,,
2026,02,FEB,2026-02-06,LSGS,Sion,Switzerland,12,,
2026,02,FEB,2026-02-06,LSZH,Zürich,Switzerland,337,,
2026,02,FEB,2026-02-06,LTAC,Ankara - Esenboğa,Türkiye,136,,
2026,02,FEB,2026-02-06,LTAI,Antalya,Türkiye,113,,
2026,02,FEB,2026-02-06,LTBA,Istanbul - Atatürk,Türkiye,28,,
2026,02,FEB,2026-02-06,LTBJ,Izmir - Adnan Menderes,Türkiye,95,,
2026,02,FEB,2026-02-06,LTFJ,Istanbul - Sabiha Gökçen,Türkiye,373,,
2026,02,FEB,2026-02-06,LTFM,Istanbul,Türkiye,719,,
2026,02,FEB,2026-02-06,EGAA,Belfast - Aldergrove,United Kingdom,73,,
2026,02,FEB,2026-02-06,EGAC,Belfast - City Airport,United Kingdom,43,,
2026,02,FEB,2026-02-06,EGAE,Londonderry - Eglinton,United Kingdom,8,,
2026,02,FEB,2026-02-06,EGBB,Birmingham,United Kingdom,118,119,1880
2026,02,FEB,2026-02-06,EGCC,Manchester,United Kingdom,256,,
2026,02,FEB,2026-02-06,EGGD,Bristol,United Kingdom,91,,
2026,02,FEB,2026-02-06,EGGW,London - Luton,United Kingdom,182,181,1617
2026,02,FEB,2026-02-06,EGHI,Southampton,United Kingdom,28,,
2026,02,FEB,2026-02-06,EGKB,Biggin Hill,United Kingdom,19,,
2026,02,FEB,2026-02-06,EGKK,London - Gatwick,United Kingdom,302,,
2026,02,FEB,2026-02-06,EGLC,London - City,United Kingdom,76,,
2026,02,FEB,2026-02-06,EGLF,Farnborough,United Kingdom,41,,
2026,02,FEB,2026-02-06,EGLL,London - Heathrow,United Kingdom,639,639,7650
2026,02,FEB,2026-02-06,EGNT,Newcastle,United Kingdom,51,,
2026,02,FEB,2026-02-06,EGNX,East Midlands,United Kingdom,66,,
2026,02,FEB,2026-02-06,EGPD,Aberdeen,United Kingdom,49,,
2026,02,FEB,2026-02-06,EGPF,Glasgow,United Kingdom,99,,
2026,02,FEB,2026-02-06,EGPH,Edinburgh,United Kingdom,167,,
2026,02,FEB,2026-02-06,EGSS,London - Stansted,United Kingdom,292,,
2026,02,FEB,2026-02-07,LATI,Tirana,Albania,75,,
2026,02,FEB,2026-02-07,UDYZ,Yerevan,Armenia,49,,
2026,02,FEB,2026-02-07,LOWG,Graz,Austria,10,,
2026,02,FEB,2026-02-07,LOWI,Innsbruck,Austria,74,,
